35.53,37.12,33.45,31.43,38.77,38.03,35.46,28.41,385.0
35.46,36.37,33.19,31.47,38.41,37.36,35.28,28.48,390.0
35.32,35.72,32.93,31.46,38.02,36.8,35.02,28.56,395.0
35.15,35.16,32.68,31.45,37.6,36.32,34.71,28.64,400.0
34.95,34.69,32.46,31.4,37.2,35.9,34.38,28.72,405.0
34.75,34.51,32.29,31.34,36.81,35.95,34.06,28.79,410.0
34.59,35.12,32.34,31.29,36.73,36.9,33.83,28.86,415.0
34.56,36.07,32.59,31.27,36.97,37.97,33.8,28.91,420.0
34.68,37.05,32.96,31.3,37.38,38.89,33.96,28.97,425.0
34.9,37.94,33.35,31.39,37.88,39.66,34.24,29.01,430.0
35.19,38.72,33.74,31.51,38.41,40.34,34.61,29.05,435.0
35.51,39.41,34.12,31.67,38.94,40.92,35.03,29.1,440.0
35.84,40.0,34.47,31.85,39.47,41.45,35.46,29.14,445.0
36.18,40.37,34.78,32.03,39.97,41.62,35.91,29.19,450.0
36.5,40.0,34.86,32.21,40.23,40.93,36.26,29.24,455.0
36.68,39.23,34.75,32.36,40.17,40.02,36.44,29.29,460.0
36.72,38.39,34.52,32.45,39.91,39.2,36.42,29.36,465.0
36.65,37.6,34.25,32.49,39.53,38.48,36.26,29.43,470.0
36.51,36.93,33.99,32.5,39.13,37.9,36.01,29.5,475.0
36.34,36.35,33.73,32.47,38.71,37.4,35.7,29.57,480.0
36.13,35.86,33.49,32.41,38.3,36.97,35.36,29.65,485.0
35.92,35.58,33.29,32.35,37.9,36.86,35.03,29.71,490.0
35.73,36.07,33.3,32.29,37.75,37.73,34.76,29.78,495.0
35.68,36.99,33.53,32.26,37.93,38.79,34.7,29.83,500.0
35.76,37.97,33.86,32.27,38.33,39.73,34.82,29.88,505.0
35.96,38.86,34.25,32.34,38.81,40.53,35.09,29.92,510.0
36.22,39.65,34.63,32.45,39.32,41.21,35.44,29.96,515.0
36.53,40.33,35.01,32.6,39.85,41.8,35.84,30.0,520.0
36.86,40.93,35.35,32.76,40.36,42.32,36.27,30.03,525.0
37.19,41.39,35.68,32.93,40.86,42.62,36.71,30.07,530.0
37.51,41.16,35.81,33.11,41.18,42.05,37.09,30.12,535.0
37.71,40.42,35.72,33.27,41.17,41.16,37.31,30.17,540.0
37.77,39.57,35.5,33.37,40.93,40.29,37.32,30.23,545.0
37.71,38.77,35.23,33.41,40.58,39.56,37.18,30.29,550.0
37.57,38.07,34.96,33.41,40.18,38.95,36.94,30.35,555.0
37.39,37.46,34.68,33.38,39.75,38.43,36.63,30.42,560.0
37.18,36.94,34.44,33.33,39.33,37.97,36.3,30.49,565.0
36.96,36.56,34.22,33.26,38.9,37.71,35.95,30.56,570.0
36.75,36.92,34.17,33.19,38.67,38.44,35.66,30.62,575.0
36.65,37.77,34.36,33.14,38.79,39.47,35.56,30.67,580.0
36.71,38.74,34.68,33.14,39.14,40.44,35.64,30.71,585.0
36.89,39.65,35.05,33.2,39.61,41.26,35.88,30.76,590.0
37.14,40.44,35.44,33.3,40.11,41.95,36.21,30.79,595.0
37.43,41.14,35.81,33.44,40.63,42.54,36.6,30.83,600.0
37.74,41.75,36.16,33.58,41.14,43.07,37.02,30.87,605.0
38.07,42.25,36.48,33.76,41.64,43.48,37.46,30.89,610.0
38.37,42.15,36.66,33.93,42.0,43.04,37.86,30.93,615.0
38.6,41.48,36.6,34.08,42.03,42.14,38.1,30.98,620.0
38.68,40.63,36.39,34.19,41.83,41.27,38.15,31.04,625.0
38.63,39.8,36.11,34.24,41.48,40.5,38.02,31.09,630.0
38.5,39.08,35.83,34.24,41.07,39.86,37.79,31.15,635.0
38.32,38.45,35.56,34.22,40.65,39.32,37.49,31.21,640.0
38.1,37.9,35.31,34.16,40.22,38.85,37.16,31.28,645.0
