54.85,55.83,50.35,47.15,60.9,58.56,55.68,40.05,535.0
54.5,54.94,49.84,47.05,60.1,57.71,54.94,40.24,540.0
54.12,54.18,49.38,46.91,59.33,56.96,54.2,40.42,545.0
53.73,53.52,48.96,46.75,58.58,56.28,53.44,40.56,550.0
53.35,52.95,48.59,46.6,57.86,55.65,52.75,40.71,555.0
52.97,52.45,48.26,46.43,57.19,55.07,52.07,40.83,560.0
52.59,51.98,47.96,46.24,56.51,54.47,51.41,40.91,565.0
52.24,51.61,47.68,46.1,55.89,53.99,50.82,41.01,570.0
51.89,51.25,47.43,45.93,55.32,53.54,50.26,41.08,575.0
51.55,50.93,47.19,45.77,54.77,53.1,49.74,41.13,580.0
51.23,50.64,46.98,45.6,54.25,52.68,49.25,41.17,585.0
50.92,50.37,46.79,45.44,53.76,52.29,48.8,41.18,590.0
50.63,50.12,46.61,45.29,53.29,51.92,48.38,41.18,595.0
50.34,49.9,46.44,45.14,52.85,51.58,47.98,41.18,600.0
50.07,49.73,46.29,44.99,52.44,51.38,47.63,41.16,605.0
49.83,50.44,46.36,44.86,52.25,52.63,47.37,41.14,610.0
49.74,51.95,46.8,44.76,52.61,54.49,47.4,41.11,615.0
49.87,53.61,47.47,44.76,53.34,56.22,47.76,41.07,620.0
50.2,55.18,48.24,44.86,54.25,57.69,48.37,41.04,625.0
50.65,56.57,49.01,45.05,55.21,58.96,49.14,41.01,630.0
51.17,57.79,49.76,45.29,56.19,60.05,50.0,40.98,635.0
51.72,58.85,50.45,45.58,57.16,61.04,50.9,40.95,640.0
52.29,59.78,51.11,45.9,58.1,61.92,51.82,40.95,645.0
52.86,60.6,51.71,46.23,59.02,62.74,52.73,40.96,650.0
53.43,61.33,52.27,46.58,59.89,63.5,53.62,40.99,655.0
53.98,61.98,52.8,46.93,60.71,64.2,54.48,41.04,660.0
54.52,62.57,53.28,47.27,61.5,64.86,55.29,41.11,665.0
55.05,63.1,53.73,47.62,62.26,65.5,56.06,41.19,670.0
55.56,63.59,54.16,47.96,62.98,66.09,56.79,41.29,675.0
56.05,64.04,54.56,48.3,63.66,66.65,57.48,41.42,680.0
56.53,64.46,54.94,48.63,64.31,67.18,58.12,41.55,685.0
56.99,64.85,55.3,48.97,64.93,67.69,58.74,41.71,690.0
